LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.3597094,43.0162618,0123,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000036,88309b04af29b6c5
-71.360122,43.0161682,0172,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000037,cdb4ef2018f20e72
-71.3596129,43.0157881,0168,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000038,beb57be317f11847
-71.3598126,43.0154359,0164,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000039,49002f0d596775c1
-71.3603965,43.015355,0162,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000040,e6a70770f1ec0744
-71.3614263,43.0160027,0152,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000041,8affa58ad3d7f0a0
-71.3614651,43.0165381,0146,FOREST DRIVE,,AUBURN,,NH,03032,000007000025000042,c749d56f966a8a64
-71.3571712,43.015852,0062,WOOD HILL DRIVE,,AUBURN,,NH,03032,000007000025000112,899490eb974c2467
-71.3690571,43.0201222,0073,DOLLARD ROAD,,AUBURN,,NH,03032,000030000010000000,8af879ddd29d7a17
-71.3683753,43.0205396,0069,DOLLARD ROAD,,AUBURN,,NH,03032,000030000009000000,ee694567a2976133
-71.3677282,43.0204793,0055,DOLLARD ROAD,,AUBURN,,NH,03032,000030000008000000,599de9f9911e0aca
-71.3673891,43.0212953,0043,DOLLARD ROAD,,AUBURN,,NH,03032,000031000014000000,b12ae9b9e78adc68
-71.3771697,43.0165505,,ROCKINGHAM ROAD,,MANCHESTER,,NH,03103,000030000007000000,73ac4f0aa6581761
-71.3728862,43.020883,0047,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000002000000,94e1e2f35cae44cb
-71.3722248,43.0202485,,ROCKINGHAM ROAD,,MANCHESTER,,NH,03103,000030000001000000,8b20ec5e94af37ac
-71.3719855,43.0165638,,ROUTE 101,,MANCHESTER,,NH,03103,000030000011000000,877b43cbd5c22547
-71.3757435,43.0198754,0078,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000012000000,bbabbff168455953
-71.3742541,43.0188819,0067,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000003000000,506a6fcb2fc15b0d
-71.3747885,43.0197813,0071,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000004000000,991559afe0d6e9b7
-71.3755826,43.0181122,0093,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000005000000,bd21c3b6811a745d
-71.3759625,43.0183951,0095,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000006000000,3be518c9c9aa6c37
-71.3746908,43.0206885,0066,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000030000013000000,b4a4e46288fe80f4
-71.3743402,43.0163622,,ROCKINGHAM ROAD,,KATY,,TX,77494,000030000014000000,4541d6a2f348fb2a
-71.3642273,43.0234739,0346,HOOKSETT ROAD,,AUBURN,,NH,03032,000031000011000000,1b1383ce4c9ceec4
-71.3704656,43.0218866,0011,ROCKINGHAM ROAD,,AUBURN,,NH,03032,000031000019000000,009e7a3c18fd71f2
-71.3635876,43.0242316,,AUBURNDALE & RT 101,,CONCORD,,NH,03302,000031000001000000,6a1e4b4e45eee2a0
-71.3631013,43.0245496,0036,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000004000000,8a23a1bf095cdb29
-71.3619372,43.0246816,0021,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000005000000,fbb55ba0b229b143
-71.3622398,43.0245165,0029,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000006000000,47b4fd7239bb9cc6
-71.3622038,43.0241522,0033,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000007000000,1a237525724ba822
-71.3629096,43.0239696,0043,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000008000000,b3737a418b610341
-71.3630877,43.0235036,0045,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000009000000,9a42a6cb16a2d3fe
-71.3635406,43.0234157,0049,AUBURNDALE LANE,,AUBURN,,NH,03032,000031000010000000,7c428d682809e2c0
-71.3620642,43.0234584,0320,HOOKSETT ROAD,,AUBURN,,NH,03032,000031000012000000,8965b85fbe403194
-71.364688,43.0221642,0015,DOLLARD ROAD,,AUBURN,,NH,03032,000031000013000000,cd3f9471f8297752
-71.3692872,43.0226432,0405,HOOKSETT ROAD,,NO READING,,MA,01864,000031000018000000,650b3d924001548e
-71.37008,43.0232464,,HOOKSETT/ROCKINGHAM,,CONCORD,,NH,03302,000031000018000001,26b2e785f6c3e4ea
-71.2968572,43.0105889,0052,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000029,649c8a0deccbb5e2
-71.2970929,43.010055,0043,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000020,81ada21f8f4d53b0
-71.3113226,43.0086159,0008,SPRUCE LANE,,AUBURN,,NH,03032,000011000045000003,58e2f914c0b12165
-71.3099866,43.0095934,0027,SPRUCE LANE,,AUBURN,,NH,03032,000011000045000007,8db90818cef61e38
-71.3090971,43.0115562,0027,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000005,b875b8613e83df72
-71.311276,43.0092979,0013,SPRUCE LANE,,AUBURN,,NH,03032,000011000045000002,e7d6621554080387
-71.3100737,43.0117288,0019,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000003,0434144f2ffdaf38
-71.3091478,43.012447,0077,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000019,e72f9ba2a8cc32db
-71.3088761,43.0133361,0074,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000018,0473157fb0d029cc
-71.3075474,43.0149597,0034,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-8,64d8ee75adc8c5ff
-71.3053387,43.0097682,0070,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000012,012444f9772e6bb8
-71.3048944,43.0108115,0071,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000000,b045fd619e22da52
-71.3043853,43.0115738,0023,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000011,5661267c85891641
-71.3089466,43.0093218,0037,SPRUCE LANE,,AUBURN,,NH,03032,000011000045000009,7083745dedfcd94d
-71.3080774,43.0091922,0059,GRAPEVINE DRIVE,,AUBURN,,NH,03032,000011000045000011,e5c552e232d29976
-71.3086773,43.0104247,0042,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000006,2b6f8780ef9495f3
-71.307593,43.0102545,0056,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000008,7dc68761e88eeea0
-71.3062971,43.0100313,0062,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000010,a21b0869cacf7b67
-71.3064389,43.0093009,0076,GRAPEVINE DRIVE,,AUBURN,,NH,03032,000011000045000019,6f132c656b6c7dfd
-71.3071134,43.0112061,0045,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000009,3e1ef975cf933fc1
-71.3081106,43.0113819,0039,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000007,cb2b6fe636c3de1c
-71.3080214,43.0122146,0065,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000017,cc49aad22753f920
-71.3069141,43.0120171,0111,GRAPEVINE DRIVE,,AUBURN,,NH,03032,000011000056000015,018abf9cbaac460b
-71.3059168,43.0109947,0063,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000011,1f47a92f7a77731e
-71.3056095,43.0117759,0041,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000013,c7c18e43fecd9e57
-71.3056377,43.0082573,0075,SPRUCE LANE,,AUBURN,,NH,03032,000011000045000017,5dc39c29000a8bc9
-71.3044417,43.0087758,0094,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000037000002,c1ddd12ab8b63604
-71.3034019,43.0083029,0104,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000037000004,1270667adb22f21d
-71.3039157,43.0097998,0085,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000037000001,040ee3d3a8b2c4ea
-71.3037078,43.0103951,0017,SAGHARBOR DRIVE,,AUBURN,,NH,03032,0000110000370001-5,770ab33b9f40d135
-71.3032775,43.0108422,0029,SAGHARBOR DRIVE,,AUBURN,,NH,03032,0000110000370001-6,65aa8c52b31f58ea
-71.3028671,43.0112818,0031,SAGHARBOR DRIVE,,AUBURN,,NH,03032,0000110000370001-7,e69610bea54e4b47
-71.3018528,43.0099549,0024,SAGHARBOR DRIVE,,AUBURN,,NH,03032,0000110000370001-1,e615cf9244c6bf3b
-71.3017267,43.0091259,0113,BUTTONWOOD DRIVE,,PITTSBURGH,,NH,03592,000011000037000005,194c901f495c29fa
-71.3014097,43.0105144,0026,SAGHARBOR DRIVE,,AUBURN,,NH,03032,0000110000370001-2,4e25a90f02d96641
-71.3077299,43.0131354,0066,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000016,9e79c37c0c93f71c
-71.3066292,43.012911,0056,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000014,e3f5924b02962343
-71.3053281,43.0126586,0044,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000012,e531d983c0cebc63
-71.3030956,43.0122637,0014,STONEY BROOK LANE,,AUBURN,,NH,03032,000011000056000009,1be99e0eb3d51c97
-71.3008628,43.0116608,0048,SAGHARBOR DRIVE,,AUBURN,,NH,03032,0000110000370001-4,13254445da235cf6
-71.2990778,43.0083632,0139,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000037000011,a0eb8a20226e8d22
-71.3007944,43.0088547,0117,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000037000007,35ef53bd8248d5e3
-71.2999027,43.0086098,0135,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000037000010,ecf9c63201ba223f
-71.2978355,43.0084791,0015,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000017,c8c4962a96d8b052
-71.2975987,43.0090157,0021,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000018,433134df4efbcb5a
-71.2973408,43.0095454,0031,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000019,6a19323c5f79b023
-71.2954009,43.0081395,0133,BIRCH ROAD,,AUBURN,,NH,03032,000011000037000026,c60593d8ab1ea712
-71.2954006,43.0095509,0040,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000022,dc7ab6d625a26318
-71.2956523,43.0090341,0030,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000023,d1dd7d52c893a9dd
-71.2940385,43.0088887,0151,BIRCH ROAD,,AUBURN,,NH,03032,000011000037000027,c063a4eaaf38a7f4
-71.2975372,43.0104345,,RAYMOND ROAD,,EXETER,,NH,03833,000011000038000000,6fbb60ad837fadc7
-71.295054,43.010155,0046,OLDE TOWNE ROAD,,AUBURN,,NH,03032,000011000037000021,98d815426147c472
-71.2926007,43.0093992,0161,BIRCH ROAD,,AUBURN,,NH,03032,000011000037000028,0635dfb95ff9cf62
-71.3103003,43.0135353,0372,DEARBORN ROAD,,AUBURN,,NH,03032,000011000040000000,969b7d244dd47a05
-71.3074924,43.013639,0000,RAYMOND ROAD,,BELLE MEAD,,NJ,08502,000011000031000000,801c2b9c2b0e5a40
-71.3106664,43.0127948,0364,DEARBORN ROAD,,AUBURN,,NH,03032,000011000041000000,cee6dcd7fb24a9c1
-71.3111032,43.0119216,0005,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000001,edd52c6a6308b966
-71.3106331,43.0107795,0020,BUTTONWOOD DRIVE,,AUBURN,,NH,03032,000011000042000002,589b068a021bf239
-71.311477,43.0109092,0334,DEARBORN ROAD,,AUBURN,,NH,03032,000011000043000000,540579e550a87793
-71.3114051,43.0100265,0326,DEARBORN ROAD,,AUBURN,,NH,03032,000011000044000000,ccd11a4b7dba077b
-71.3001467,43.010475,,RAYMOND ROAD,,GOFFSTOWN,,NH,03045,000011000039000000,f42012138c8c7ca1
-71.3720132,43.0245465,0003,MC EVOY DRIVE,,AUBURN,,NH,03032,000009000016000005,a4ae861c0f0c9b97
-71.3751855,43.0251926,0476,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000016000001,86c91462a867730b
-71.3744717,43.025007,0464,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000016000002,02e6bc01c572bf2f
-71.3728313,43.0246903,0446,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000016000004,6098bab5c159c328
-71.3715844,43.0258482,0009,STAR CIRCLE,,AUBURN,,NH,03032,000009000016000006,0835a95b569d9c74
-71.3737725,43.0262048,0031,STAR CIRCLE,,AUBURN,,NH,03032,000009000016000009,5cfdd1e27695db24
-71.3744972,43.026342,0039,STAR CIRCLE,,AUBURN,,NH,03032,000009000016000010,c73edd0e53551b24
-71.373046,43.0260803,0025,STAR CIRCLE,,AUBURN,,NH,03032,000009000016000008,5c1e91ce97ad574a
-71.3697013,43.024284,0404,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000016000000,2233040496a10695
-71.312217,43.0141589,0654,RAYMOND ROAD,,AUBURN,,NH,03032,000011000054000000,41ac530d928883a5
-71.3124077,43.0133004,0369,DEARBORN ROAD,,AUBURN,,NH,03032,000011000054000005,5638e74a529aaa13
-71.3125178,43.0127299,0357,DEARBORN ROAD,,AUBURN,,NH,03032,000011000054000004,3e9f34e0b392695f
-71.3126092,43.0121579,0349,DEARBORN ROAD,,AUBURN,,NH,03032,000011000054000003,02f61cb7af50caaf
-71.312778,43.0110271,0331,DEARBORN ROAD,,AUBURN,,NH,03032,000011000054000001,221350ed5a9de754
-71.3126979,43.0115855,0345,DEARBORN ROAD,,AUBURN,,NH,03032,000011000054000002,3c43301550a33582
-71.3163524,43.0117594,0347,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000010000000,3ba792f55bccb3c0
-71.3067158,43.0152306,0040,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-7,bda846e5e97afc1b
-71.3051916,43.0154116,,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-1,72d4fe7314bdb1e1
-71.3082179,43.0151302,0028,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-9,ccb5318d4967bd0f
-71.3087622,43.0151873,0022,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,000011000030002-10,1f4e948aaa0b70ac
-71.3070272,43.0158332,0044,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-6,4091ea16a7f6251b
-71.3090057,43.0160518,0015,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-3,6dca7656b49ef110
-71.3095225,43.016147,0007,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-2,1c89f1084b4a2b3e
-71.3078597,43.0161153,0025,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-5,65f5459302ee77e3
-71.3083501,43.0162045,0021,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,0000110000300002-4,b5ff52b14b66feef
-71.3088334,43.0171529,0432,DEARBORN ROAD,,MANCHESTER,,NH,03032,000011000030000002,1ecc5f352caff03b
-71.3127928,43.0212981,,CRICKET LANE,,AUBURN,,NH,03032,000011000018000000,ee887d8e3e4e0491
-71.3096245,43.021749,0493,DEARBORN ROAD,,AUBURN,,NH,03032,000011000018000019,a2d149de8917e4fe
-71.3096956,43.0197171,0004,GROVE COURT,,AUBURN,,NH,03032,000011000018000015,4abc2b36e8409a51
-71.3098149,43.0203919,0010,GROVE COURT,,AUBURN,,NH,03032,000011000018000016,fcae72148b1055e8
-71.3104207,43.0208012,0020,GROVE COURT,,AUBURN,,NH,03032,000011000018000017,6b2179f57a17b8ab
-71.3114906,43.0211088,0024,GROVE COURT,,AUBURN,,NH,03032,000011000018000018,219881d5d4e487bd
-71.312568,43.0204333,0050,CRICKET LANE,,AUBURN,,NH,03032,000011000018000012,d876cd719b96a8b6
-71.3122099,43.0198494,0042,CRICKET LANE,,AUBURN,,NH,03032,000011000018000013,a1de3db5d80a3491
-71.3116648,43.0193135,0034,CRICKET LANE,,AUBURN,,NH,03032,000011000018000014,95dc76528f8137d7
-71.3137076,43.0206931,0056,CRICKET LANE,,AUBURN,,NH,03032,000011000018000011,ce1ea47c31580d9b
-71.3136625,43.0197603,0049,CRICKET LANE,,AUBURN,,NH,03032,000011000018000010,2d1470f70dee3a8d
-71.3142989,43.0194995,0010,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000009,5eb35f8998c94395
-71.3150899,43.0192275,0022,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000008,cdc29b43216bde0f
-71.3152555,43.018354,0026,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000007,3123cf5a4cc71281
-71.3144506,43.0180051,0030,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000006,a555562d80fd7e92
-71.3137623,43.0181605,0015,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000005,dca82b23ec033535
-71.3131646,43.0184275,0009,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000004,b40255b49c825059
-71.3125671,43.0187173,0005,PLEASANT COURT,,AUBURN,,NH,03032,000011000018000003,297d4e94f63b64d2
-71.311343,43.0182541,0021,CRICKET LANE,,AUBURN,,NH,03032,000011000018000002,31ec8ecd190f535b
-71.3121916,43.0175228,,CRICKET LANE,,AUBURN,,NH,03032,00001100001800000A,70aa62f9cd2b0b30
-71.3100246,43.0185978,0007,CRICKET LANE,,AUBURN,,NH,03032,000011000018000001,8c6bbc602b1b3dd3
-71.318193,43.0095865,0362,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000002,544333a578d3be0e
-71.3140224,43.0095306,0381,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000007000000,b3fb244528915551
-71.3130923,43.009165,0305,DEARBORN ROAD,,AUBURN,,NH,03032,000011000007000002,f416cdc43fea1432
-71.3132878,43.0084558,0391,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000007000003,8f17a27ece9ab15f
-71.3211224,43.012655,0308,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000007,3be1ab411b21db1f
-71.320594,43.012248,0316,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000006,041219a97999fb41
-71.320072,43.0117942,0322,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000005,bb83f512bd515e24
-71.318967,43.0112565,0332,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000004,ae623fb0b2dc81b7
-71.318231,43.0104741,0348,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000003,394f30bd2b16f166
-71.3170217,43.0092336,0368,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000008000001,be96f8b72f2fc89d
-71.3156794,43.0091961,0378,CHESTER TURNPIKE,,AUBURN,,NH,03032,0000110000080001-1,f04504462953fdbc
-71.3220104,43.0133367,0518,RAYMOND ROAD,,AUBURN,,NH,03032,000011000014000000,0effdfcf372398e5
-71.3247466,43.02152,,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000015000002,e7ecede11556f278
-71.322873,43.0200791,0177,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000015000001,5418354a4a3143e4
-71.3135679,43.0166002,0419,DEARBORN ROAD,,AUBURN,,NH,03032,000011000017000000,6844f95f1ab275f5
-71.3102702,43.0149342,0396,DEARBORN ROAD,,AUBURN,,NH,03032,000011000030000001,f57de786153a77fa
-71.3095162,43.0153175,0014,CAMBRIDGE DRIVE,,AUBURN,,NH,03032,000011000030002-11,cac89146a620666a
-71.3114504,43.0154082,0405,DEARBORN ROAD,,AUBURN,,NH,03032,000011000017000002,80b297bbf07fe340
-71.3104087,43.0177298,0439,DEARBORN ROAD,,AUBURN,,NH,03032,000011000017000001,bddab4550c248cba
-71.3090324,43.0247252,,DEARBORN ROAD,,AUBURN,,NH,03032,000011000019000002,1d2d23d56b950541
-71.3090512,43.0230747,0515,DEARBORN ROAD,,AUBURN,,NH,03032,000011000019000003,0de868d785d8eaf3
-71.3186653,43.0228044,,CHESTER TURNPIKE,,MANCHESTER,,NH,03103,000011000019000000,0d444416a34168ee
-71.313046,43.0104021,0325,DEARBORN ROAD,,AUBURN,,NH,03032,000011000053000000,7fb545154df34508
-71.32569,43.0124096,,RAYMOND ROAD,,AUBURN,,NH,03032,000011000013000000,ab47263b11779c76
-71.2907629,43.0107748,0197,BIRCH ROAD,,AUBURN,,NH,03032,000011000036000000,533ae7796d6d1ef5
-71.2921276,43.0176382,OFF,RAYMOND ROAD,,VALDOSTA,,GA,31602,000011000024000000,ea1269e341cd9ca5
-71.3048564,43.0213707,0488,DEARBORN ROAD,,AUBURN,,NH,03032,000011000029000000,67f3fa38f1ffa701
-71.2942337,43.0029651,,BIRCH ROAD,,SALEM,,NH,03079,000011000050000000,78d9163b5df6377d
-71.2973234,43.0221573,,CANDIA TOWN LINE,,CANDIA,,NH,03034,000011000024000001,eb9fefde67e54757
-71.3002369,43.0228205,,DEARBORN ROAD,,CANDIA,,NH,03034,000011000023000000,da8a5b479686a63d
-71.3016677,43.0228736,,DEARBORN ROAD,,CANDIA,,NH,03034,000011000022000000,741f2a7eb8a65cdc
-71.3036423,43.0233322,,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000000,e35a4561316f6746
-71.3062035,43.0230113,0088,BERRY PATCH LANE,,DERRY,,NH,03038,000011000021000005,18b5d3fff2266e34
-71.3061639,43.0238192,0074,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000006,c0c3a68251f50b96
-71.3057128,43.0243192,0057,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000001,03e0b943daebc508
-71.3049793,43.0239223,0071,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000002,5700c5d6035c72b4
-71.3046598,43.0232911,0089,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000003,5179655864329049
-71.3046319,43.0227653,0095,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000004,75f6cbb3503a4afb
-71.3067928,43.0236305,,BERRY PATCH LANE,,AUBURN,,NH,03032,000011000021000007,559646dedbd10715
-71.3182327,43.0080081,,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000005000004,4cf1ebdf60ecd0d0
-71.3127161,43.009744,0311,DEARBORN ROAD,,AUBURN,,NH,03032,000011000007000001,2a1e6b0b3e368629
-71.3128124,43.0153989,0663,RAYMOND ROAD,,AUBURN,,NH,03032,000011000016000002,24aeba6efd6d0436
-71.3076635,43.0244205,0534,DEARBORN ROAD,,AUBURN,,NH,03032,000011000026000000,bde651b50ce96c6c
-71.3074666,43.0237251,0520,DEARBORN ROAD,,AUBURN,,NH,03032,000011000027000000,8426fd782cbfe2c4
-71.3076206,43.0229957,0514,DEARBORN ROAD,,AUBURN,,NH,03032,000011000028000000,1cf90c95a5652af8
-71.3173735,43.0129361,0325,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000011000002,9925ac4d94ee144b
-71.3178189,43.0133754,0315,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000011000003,6ec269c6f6d9e5e9
-71.3185641,43.0137681,0309,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000011000004,e73807f06081eb8d
-71.3147008,43.0259478,,CANDIA TOWN LINE,,APO,,AE,09818,000011000020000001,3c6e679a7b40a592
-71.315058,43.0111354,0361,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000009000000,884465aab5fb4ee5
-71.3147581,43.0102267,0371,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000009000001,c578d94b74be465d
-71.3149456,43.0132886,0335,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000011000001,6dfbb32e5d12c8c4
-71.2933935,43.021705,,CANDIA TOWN LINE,,CANDIA,,NH,03034,000011000055000000,28d900ee73484850
-71.3010258,43.0138788,,RAYMOND ROAD,,HOPKINTON,,MA,01748,000011000032000000,73970bdfea50d14e
-71.2951491,43.012222,,RAYMOND ROAD,,EXETER,,NH,03833,000011000035000000,421e59c0be43c926
-71.2981257,43.0187541,,DEARBORN ROAD,,MEREDITH,,NH,03253,00001100003300000A,916eefbba4dcb6a8
-71.2989925,43.013211,,RAYMOND ROAD,,GOFFSTOWN,,NH,03045,000011000033000000,a8ad07380e0b5b3c
-71.3004468,43.0174775,,RAYMOND ROAD,,MANCHESTER,,NH,03104,000011000033000002,fbd343513aa24822
-71.2961728,43.014942,,RAYMOND ROAD,,EXETER,,NH,03833,000011000034000000,516c2e5e66ca602e
-71.2972344,43.0196352,OFF,RAYMOND ROAD,,CANDIA,,NH,03034,000011000025000000,b1a4bffe2baf746b
-71.3047682,43.0189171,0468,DEARBORN ROAD,,AUBURN,,NH,03032,000011000030000000,737da745e6e76e44
-71.3179921,43.0161713,0273,CHESTER TURNPIKE,,AUBURN,,NH,03032,000011000019000001,ed4c15ba7786aae3
-71.3178436,43.0143448,0612,RAYMOND ROAD,,AUBURN,,NH,03032,000011000011000000,572548e415e1534c
-71.3503658,42.9492122,0885,LONDONDERRY TURNPIKE,,MORTON,,IL,61550,000001000036000042,35e586aa14dbba57
-71.3418037,42.9569512,0405,WILSON'S CROSSING RD,,SALEM,,NH,03079,000002000004000000,88610957c1759266
-71.3439104,42.9476443,0014,WESTFORD DRIVE,,AUBURN,,NH,03032,000002000003000053,b7ba2404419e224a
-71.3284096,42.9648355,0027,VICI DRIVE,,AUBURN,,NH,03032,000005000028000003,d90fd21656571f00
-71.3330328,42.9639104,0012,HIGHWOOD DRIVE,,AUBURN,,NH,03032,000005000009000011,e802390b52720f94
-71.3350553,42.9657825,0037,HAVEN DRIVE,,AUBURN,,NH,03032,000005000009000021,91fb6aa7354aac5e
-71.3091245,42.9879708,0118,POND VIEW DRIVE,,AUBURN,,NH,03032,000008000066000007,2dfe4f03f8a646d6
-71.3877343,43.0322018,0663,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000028000000,be57c3a72fe719e9
-71.3821204,43.0275088,0563,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000040000000,22da9b19df5a956f
-71.3869461,43.0306293,0655,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000028000004,964e14f41046c686
-71.3920055,43.031441,0711,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000028000002,523392e4c217ecbc
-71.3927403,43.0336185,0715,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000029000000,d1610360d9840eee
-71.3903682,43.030033,0060,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-7,37cbc774db0c7090
-71.3905886,43.031218,0034,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-5,44520ab1f92ec912
-71.390801,43.032149,0020,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-3,8250c71f612a0b1c
-71.391107,43.0331444,0010,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-1,00fb37a325c3aecf
-71.3898366,43.0327981,0015,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-2,ae4715f44ee1e0b2
-71.3895253,43.0317613,0025,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-4,4a379f64d45b6272
-71.389235,43.030488,0045,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-6,ead218625acb6591
-71.3889526,43.029227,0065,HARVARD AVENUE,,AUBURN,,NH,03032,0000090000280005-8,239f5405d3a6a8cd
-71.3841545,43.0287427,0581,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000044000000,c2610242e28e9b9f
-71.3809554,43.0265355,,HOOKSETT ROAD,,AUBURN,,NH,03032,000009000024000000,6d4f0dab87f40f21
